location,lat,lon,dist_to_school_km,dist_to_hospital_km,dist_to_transit_km,location_price
Agrahara Dasarahalli,12.9830171,77.5399064,0.6719239127411085,0.27244649864545,0.1725955228275265,0.07208333333333333
Indira Nagar Stage 2,12.9732913,77.6404672,0.1313417961324739,0.2364411182275815,0.066302430776592,0.0802675585284281
Hommadevanahalli,12.8443528,77.5981019,0.2383045336050294,1.549530440144241,0.1725955228275265,0.05393743257820928
BTM Layout 2nd Stage 1st Phase,12.9140082,77.607945,0.6719239127411085,0.27244649864545,0.1725955228275265,0.16458333333333333
T C Palya main Road,13.020674,77.6861834,1.410166113243208,0.4357273746388971,0.2274029227588481,0.04146382978723404
Navodaya Nagar,12.8823286,77.5828765,0.0513500552961687,0.2239914932464633,0.1584995721227021,0.05400430570505921
Shankarapuram,12.9528538,77.5703309,0.2669880570542958,0.0721116054201811,0.2929733764976266,0.11124359653771418
Shetty Halli,13.0502833,77.525675,1.6623197862133423,1.0087002211289058,1.3471748325776944,0.04
Bilal Nagar,12.9208594,77.5996086,0.6719239127411085,0.27244649864545,0.1725955228275265,0.05400430570505921
Krishna Nagar,12.8775024,77.5845488,0.0554107568194895,0.3640757840014274,0.0825485946828874,0.08742424242424243
Kanakapura Main Road,12.9421348,77.5768444,0.7156367711120106,0.1317118372633785,0.1786186217877667,0.05400430570505921
Suryanagar,12.7731527,77.6864397,0.6719239127411085,0.27244649864545,1.6835932453146465,0.03
Duvasapalya,12.9230351,77.4959631,0.3928375289417149,0.5434111200613753,0.0377708009816457,0.04084033613445378
BCMC Layout,12.8766824,77.550238,0.6719239127411085,0.27244649864545,0.1725955228275265,0.055
Uday Nagar,12.9908579,77.6718143,1.0085055281429915,0.0962839498050974,0.3542452026923982,0.06875
Sri Sai Layout,13.0395959,77.64454,0.6382384066467907,0.4657762870782115,0.0838626843753753,0.035
Suragajakkanahalli,12.7361919,77.6654422,0.6719239127411085,0.27244649864545,0.5673662365206859,0.06
SK Garden,13.0045682,77.6069927,0.8057033933644494,0.3399043849451841,0.413531214679302,0.0945945945945946
PNS Layout,13.0648728,77.5841846,0.6564241349471568,0.4551218440794641,0.1008841882828884,0.05400430570505921
Harsha Layout,12.9629824,77.3896189,0.6719239127411085,0.27244649864545,0.3640676703763642,0.03980952380952381
"Electronic city Phase 1,",12.8496783,77.6649749,0.4595483129625888,0.2748843339448802,0.3683790016656897,0.034736842105263156
Naidu Layout,13.0332707,77.5730946,0.5629328014957403,0.2047566808368766,0.3042417846078954,0.052525252525252523
Bandepalya,12.8804001,77.6491258,0.6719239127411085,0.27244649864545,0.1725955228275265,0.042666666666666665
poornaprajna layout,12.908823,77.535944,0.1648376518003903,0.1949828756352889,0.1725955228275265,0.14222222222222222
Annapurneshwari Nagar,12.9770585,77.6318947,0.6719239127411085,0.27244649864545,0.1725955228275265,0.14375
RPC layout,12.9609115,77.5358407,0.3567492402078221,0.1787049993960419,0.2082334812396441,0.06181818181818182
"HSR Layout 7th sector,",12.9193616,77.6511843,0.0977690668422932,0.1264286808642424,0.0632919905418858,0.0811965811965812
Bettadasanapura,12.8416246,77.6318501,0.6719239127411085,0.27244649864545,0.1725955228275265,0.075
Weavers Colony,12.8454948,77.5831295,0.2397240440326137,0.1456046866985844,0.123451186614653,0.03201970443349754
Gulimangala,12.8492767,77.7001531,1.3387301758388974,1.6706637280658971,0.6092649464473953,0.039198606271777
Konena Agrahara,12.9528903,77.6511294,1.1058156336951128,0.2864146491955505,0.570170911964331,0.053023255813953486
Raghavendra Layout,12.8918925,77.579749,0.4468043059982794,0.0243383339266504,0.2298788377416942,0.05511018645198494
Bhattarahalli,13.0255971,77.7145545,0.6719239127411085,0.27244649864545,0.1725955228275265,0.055248618784530384
Bande Nallasandra,12.791765,77.6515627,0.6719239127411085,0.27244649864545,0.1725955228275265,0.05416666666666667
HAL Layout,12.9599648,77.6503055,0.3563824854906349,0.2959670644017932,0.0361506850702498,0.03880597014925373
Vidya Nagar,12.9842424,77.5865075,0.6187929361410335,0.6727651282307282,0.0419122132292654,0.05400430570505921
SHANTHINAGAR,12.9578068,77.5994152,0.2483061579441673,0.6137291006360698,0.3426816784472167,0.06333333333333334
Queens Road,13.0286549,77.5719067,0.6979898240027305,0.4047715625352339,0.1652128439802446,0.05400430570505921
Koppa,12.8548787,77.6096546,1.1929508096045136,1.2918904730484524,0.9936762320557788,0.06666666666666667
RR Nagar,12.9314733,77.5290964,0.6085096871896565,1.3180044239856747,0.41043325292157,0.05246913580246913
Jagadish Nagar,12.9650798,77.6646521,1.4649609405994566,0.2473047123440932,0.3654963306492337,0.060068259385665526
Phase 1 Kammasandra,13.079198,77.7136366,0.6719239127411085,0.27244649864545,0.9154375970634976,0.025458248472505093
Deepanjali Nagar,12.9520466,77.5370399,0.7231018680111357,0.1274252792844952,0.0032498300318003,0.06896551724137931
Kirloskar Layout,13.0669639,77.5009307,0.8578510398022916,0.0330324908564049,0.0987390269149558,0.037083333333333336
KEB Colony,12.9347657,77.5685736,0.1779942168886079,0.2272823709417582,0.0450400127549115,0.035423076923076925
Konappana Agrahara,12.8528618,77.668169,0.1358468655634405,0.0551975593090891,0.1982490321747742,0.04009433962264151
Rajasree Layout,13.0686085,77.5562896,0.8525571884196071,0.0687776885297626,0.2099897254836354,0.0589990323621116
Vinayaka Layout,12.9682111,77.5116639,1.2995112835258162,0.2788470847172916,0.1081967345409251,0.06296296296296296
Bharathnagar,12.9801263,77.4784076,0.6719239127411085,0.27244649864545,0.1725955228275265,0.05400430570505921
Gandhi Bazar,12.9457868,77.5706743,0.2945785021551848,0.0384355151526607,0.0048864188485062,0.07407407407407407
5th Block Jayanagar,12.9200207,77.5811039,0.6719239127411085,0.27244649864545,0.1725955228275265,0.2
"Jayanagar,",12.9292731,77.5824229,0.3865898623691632,0.0485378467709794,0.1753115270525628,0.08670520231213873
Millers Road,12.9952022,77.6030016,0.3983695472944181,0.093151591987127,0.1826364571152099,0.16140350877192983
3rd Block Banashankari,12.9278196,77.556621,0.6719239127411085,0.27244649864545,0.1725955228275265,0.13541666666666666
Dwaraka Nagar,13.1208483,77.6186871,0.6719239127411085,0.1176878916632257,0.0760953687315787,0.05400430570505921
Banashankari 6th Stage,12.8849238,77.5154846,0.6719239127411085,0.27244649864545,0.1725955228275265,0.06015037593984962
Brindavan Layout,12.9683656,77.7606342,0.6819170650582733,1.0828733658332417,0.3138487117680877,0.06818181818181818
Chambenahalli,12.8886379,77.7662379,0.6719239127411085,1.1275818655972858,1.1384566452727094,0.042735042735042736
Dodda Banaswadi,13.0129976,77.6493207,0.5340044032108727,0.1206752834755738,1.4673105693593382,0.046153846153846156
PC Palaya,12.993425,77.7005156,1.7607613982196095,0.12948273800429,0.1379382900224519,0.05333333333333334
Soppahalli,12.7483443,77.6763175,0.6719239127411085,0.27244649864545,1.228196515342248,0.04032258064516129
Jayanti Nagar,13.058277,77.6422554,0.8377474288380705,0.2740555206364269,0.1070992674249418,0.058333333333333334
Prakash Nagar,12.9948984,77.5635409,0.6067248036758738,0.3556086533232376,0.1499804027536985,0.06875
Bharat Nagar,13.0222347,77.5671832,0.6719239127411085,0.27244649864545,0.1725955228275265,0.12
Chikku Lakshmaiah Layout,12.9350706,77.6116041,0.5159776236106293,0.3170018391450538,0.0269986627901981,0.12304234008650125
Gnana Bharathi,12.9551213,77.5174955,0.3491650743275371,0.0712157260962767,0.2504706932869298,0.04392361111111111
Pillahalli,13.1025289,77.4287996,0.6719239127411085,2.5587832802427433,0.0342755109737011,0.04842105263157895
Ashok Nagar,12.9694359,77.6092319,0.6719239127411085,0.27244649864545,0.1725955228275265,0.08534850640113797
Venkateswara Nagar,13.04055,77.5569571,1.3166650714623491,0.5536484392138019,0.089192360531605,0.03333333333333333
Chikkagubbi,13.0822582,77.6616026,2.640390401043137,2.8387281253874304,0.5481236430771734,0.05400430570505921
Banashankari 2 nd Stage,12.8835602,77.5140959,0.6719239127411085,0.27244649864545,0.1725955228275265,0.075
Nanjappa Layout Vidyaranyapura,13.0682587,77.5566819,0.8453676384819615,0.0941621494156507,0.263501197428554,0.09583333333333334
Rajapura,12.7831791,77.6631594,0.6719239127411085,0.27244649864545,2.010061954311539,0.04642599859466018
Raja Rajeshwari Nagara,12.9299784,77.5206938,0.6675635912659034,0.5850266932606282,0.7306708336927413,0.052700065061808715
Thirupalya,12.821203,77.6660463,0.6719239127411085,0.261910346600231,0.4677613551853734,0.06341463414634146
"Haralur Road,",12.9018012,77.6641767,1.3909299035710845,0.8326963261355745,1.3074632901104353,0.05400430570505921
Adugodi,12.9440234,77.6088867,0.6719239127411085,0.27244649864545,0.1725955228275265,0.05412156536219817
RMC YARD,13.0244143,77.5482175,0.9160918889162012,0.8622914683652185,0.1351016176572078,0.08526315789473685
"Panathur Road,",12.9554389,77.7004848,0.5249829117568671,0.1599044124246628,0.1609241174154045,0.056623931623931624
Viviani Road,13.0036422,77.6156972,0.2991198035857793,0.2148791530078639,0.123394534666603,0.15808491418247517
Sampangirama Nagar,12.9795587,77.589992,0.957541672824076,0.9347819212719832,0.2001932986580925,0.050724637681159424
AECS LAYOUT A-BLOCK Singasandra,12.8814296,77.6525387,0.6719239127411085,0.27244649864545,0.1725955228275265,0.1875
Banashankari Stage I,12.8849238,77.5154846,0.6719239127411085,0.27244649864545,0.1725955228275265,0.056666666666666664
4th Block HBR Layout,13.0340406,77.6309958,0.6719239127411085,0.27244649864545,0.1725955228275265,0.115
Michael Palaya,12.9844888,77.6467705,0.6778186322014563,0.4547860310734322,0.2355632839507256,0.16666666666666666
RBI Layout,12.8873819,77.5840351,0.231458753639429,0.371494327219449,0.2283525306245263,0.05958904109589041
Guni Agrahara,13.0980951,77.525062,0.6719239127411085,1.6687914201563478,0.0378075883395582,0.1
Madavara,13.0574214,77.4728055,2.726004390393075,0.27244649864545,0.0444316988853585,0.035
Akash Nagar,12.9591286,77.6974983,0.6719239127411085,0.27244649864545,0.1725955228275265,0.049431230610134436
Harohalli,13.1305028,77.5804603,2.858525029691643,2.851337410703878,0.0342164441334452,0.03984674329501916
"Electronic city phase 1,",12.8496783,77.6649749,0.4595483129625888,0.2748843339448802,0.3683790016656897,0.03391304347826087
Richmond Road,12.9664415,77.6077724,0.1084943661145062,0.1975363589240774,0.1176961152841454,0.18
Govindapura,13.0314519,77.617598,0.362209999404624,0.4145531411510226,0.3429864102947944,0.06717557251908397
Postal Colony,13.0351918,77.5771223,0.2015125228504436,0.2438911697047046,0.1818536499387704,0.13933333333333334
"Gubbi Cross, Hennur Main Road",13.0843481,77.6541567,2.348181931156154,2.092182315851032,0.1725955228275265,0.08333333333333333
Sabari Nagar,12.971655,77.6058944,0.2458152270983837,0.0834437950795256,0.0952760815933602,0.05357142857142857
Ashraya Layout,12.9858241,77.7054539,0.6719239127411085,0.27244649864545,0.1725955228275265,0.05400430570505921
Infantry Road,12.9800074,77.6050137,1.0062691512978843,0.0651765560987084,0.3370996329295899,0.12211981566820276
Ayappa Nagar,12.9709083,77.6700294,0.6719239127411085,0.27244649864545,0.1725955228275265,0.040453074433656956
Billamaranahalli,13.1503834,77.6374474,0.6719239127411085,0.27244649864545,0.1725955228275265,0.05
"Banasawadi,",13.0144163,77.6509289,0.6719239127411085,0.27244649864545,0.1725955228275265,0.05400430570505921
Gayathri Nagar,13.0007574,77.5605988,0.6709707679439141,0.1525923399468557,0.0148312171972895,0.10227272727272728
Old Mangammanapalya Road,12.899926,77.6358309,0.1621677599400381,0.2932326157655021,0.4040971275058385,0.04375
"Kanakapura Road,",12.8622076,77.5303418,1.3512782086849493,1.3148971281446862,0.0503463633456248,0.05042462845010616
Hal old airport road,12.9605468,77.6418995,0.2225608661016408,0.1925162206913442,0.0366145188604201,0.05400430570505921
Anantapuram,13.1147832,77.5789964,0.6719239127411085,0.27244649864545,0.1725955228275265,0.042140468227424746
Bapuji Nagar,12.9556699,77.5402492,0.6719239127411085,0.27244649864545,0.1725955228275265,0.112
Allalasandra,13.0865924,77.5876245,0.6719239127411085,0.27244649864545,0.1725955228275265,0.05400430570505921
Versova Layout,12.9838691,77.6684718,0.3854434807408415,0.3209829327093615,0.5013711629678715,0.10810810810810811
Chikkajala,13.1679234,77.6372834,0.6719239127411085,1.0123183077499145,0.392050475459281,0.058823529411764705
Rahmath Nagar,13.0173076,77.5917019,1.3067703560879775,0.6317841745976311,2.713742030810227,0.07
Chikkanahalli,12.9058433,77.6202731,0.1536657269875274,0.428113538181646,0.8391122270851327,0.049429657794676805
Halanayakanahalli,12.8966653,77.6855489,2.0862299870355527,1.1418329409810235,0.3100591272727716,0.10855263157894737
Air View Colony,12.9547408,77.6612636,0.6719239127411085,0.27244649864545,0.1725955228275265,0.05400430570505921
Arishinakunte,13.0784775,77.4225682,0.6719239127411085,0.27244649864545,0.1725955228275265,0.11666666666666667
mvj engineering college,12.984887,77.7622799,0.7409516210116501,1.131988762836944,0.213367918458035,0.047108333333333335
Annaiah Reddy Layout,12.9797385,77.624122,0.6719239127411085,0.27244649864545,0.1725955228275265,0.042695951765719206
manyata,13.0196646,77.6550064,0.6691563824465189,0.1133279216661081,0.0854226200978659,0.05400430570505921
LIC Colony,12.9091489,77.5853379,0.4274040367563571,0.207957755312552,0.0718594096381369,0.05400430570505921
Dominic Layout,12.9150485,77.5508659,0.6187068460360995,0.4142017911877625,0.1270528315034068,0.03510313901345292
Wheelers Road,12.9995759,77.6230526,0.6964624376785682,0.1545344012969835,0.1500706416512521,0.07351351351351351
"Electronic City Phase 1,",12.8496783,77.6649749,0.4595483129625888,0.2748843339448802,0.3683790016656897,0.03333333333333333
Hanuman Nagar,12.9700949,77.6561147,0.4172433623025059,0.281582293361772,0.2617010415978772,0.052123552123552123
Subhash Nagar,12.9899856,77.5719656,0.4233758605052999,0.2475633510059018,0.0111628299092327,0.05400430570505921
Jogupalya,12.9746882,77.628026,0.1046419335238505,0.2411757828439557,0.2482610283032114,0.05400430570505921
Gulakamale,12.8037601,77.5284309,0.6719239127411085,1.89987744987398,0.6592869318784739,0.05400430570505921
Jakkasandra,12.9206827,77.6357104,0.1402709086320855,0.3115912553041032,0.4861937254477255,0.06375
Kanakapura main  Road,12.9421348,77.5768444,0.7156367711120106,0.1317118372633785,0.1786186217877667,0.03500334448160535
Church Street,12.9746938,77.6525547,0.137259621420324,0.0974027553231825,0.3012745467086757,0.05400430570505921
Prasanna layout Herohalli,12.9974648,77.4970838,1.0211271430201545,0.6868574598905944,0.0390703382986571,0.07777777777777778
Abshot Layout,12.9930728,77.5866428,0.6719239127411085,0.27244649864545,0.1725955228275265,0.16228070175438597
